transaction_id,hour_of_day,distance_from_home_km,distance_from_last_txn_km,card_present,amount,merchant_category,is_fraud
TXN112488,9,2.66,1.69,1,194.24,travel,0
TXN112489,10,4.06,0.4,0,39.65,grocery,0
TXN112490,20,5.16,0.83,1,80.76,travel,0
TXN112491,19,0.16,15.15,1,47.32,electronics,0
TXN112492,22,6.48,4.64,1,30.97,grocery,0
TXN112493,21,0.75,2.11,1,113.81,grocery,0
TXN112494,15,6.98,1.6,0,76.16,electronics,0
TXN112495,15,2.16,14.67,0,33.13,online_retail,0
TXN112496,15,2.8,6.58,1,37.8,gas_station,0
TXN112497,20,16.18,0.56,1,66.81,grocery,0
TXN112498,10,5.09,0.22,0,112.91,restaurant,0
TXN112499,14,3.97,2.94,1,20.42,gas_station,0
TXN112500,4,6.81,4.11,0,40.94,restaurant,0
TXN112501,12,30.0,1.21,0,29.32,electronics,0
TXN112502,21,0.06,3.87,1,150.38,electronics,0
TXN112503,23,8.82,4.41,1,319.37,gas_station,0
TXN112504,13,0.39,3.73,1,62.94,restaurant,0
TXN112505,17,3.39,2.1,0,81.92,gas_station,0
TXN112506,8,2.4,0.57,0,60.26,gas_station,0
TXN112507,17,1.53,8.93,1,25.75,electronics,0
TXN112508,18,3.75,0.46,1,22.23,electronics,0
TXN112509,9,12.2,3.68,1,27.8,travel,0
TXN112510,16,1.15,4.03,1,109.86,restaurant,0
TXN112511,13,12.7,0.17,0,4.53,restaurant,0
TXN112512,23,3.37,7.34,1,115.41,electronics,0
TXN112513,18,0.62,1.42,1,42.95,entertainment,0
TXN112514,3,27.29,4.73,1,140.83,restaurant,0
TXN112515,20,0.6,0.21,1,105.54,gas_station,0
TXN112516,13,15.7,6.39,0,107.56,electronics,0
TXN112517,16,2.11,5.82,1,22.23,entertainment,0
TXN112518,8,3.04,4.52,1,94.12,grocery,0
TXN112519,6,3.39,3.72,1,92.21,restaurant,0
TXN112520,8,0.96,3.69,0,46.18,grocery,0
TXN112521,20,1.5,9.93,1,57.2,grocery,0
TXN112522,1,27.71,16.98,0,118.41,online_retail,1
TXN112523,13,0.35,0.99,1,79.01,grocery,0
TXN112524,8,1.08,3.06,1,78.91,gas_station,0
TXN112525,19,7.69,3.14,1,111.34,electronics,0
TXN112526,9,3.58,12.92,0,33.1,entertainment,0
TXN112527,11,10.78,2.04,0,35.12,gas_station,0
TXN112528,8,1.77,1.91,1,16.59,online_retail,0
TXN112529,9,15.39,12.81,1,165.09,restaurant,0
TXN112530,20,15.52,0.62,1,10.65,grocery,0
TXN112531,13,0.64,14.66,1,114.95,gas_station,0
TXN112532,13,6.96,9.63,0,79.89,restaurant,0
TXN112533,15,1.84,2.66,1,12.09,restaurant,0
TXN112534,12,3.32,1.85,1,57.98,online_retail,0
TXN112535,10,8.69,5.55,0,14.93,restaurant,0
TXN112536,15,7.8,14.71,1,50.16,gas_station,0
TXN112537,15,7.12,2.12,1,141.21,online_retail,0
TXN112538,16,4.44,7.64,0,141.58,online_retail,0
TXN112539,1,9.1,3.59,0,129.13,restaurant,0
TXN112540,14,3.58,2.59,0,119.22,restaurant,0
TXN112541,18,2.9,0.88,0,35.63,online_retail,0
TXN112542,18,8.61,0.11,1,101.77,electronics,0
TXN112543,16,2.33,0.37,1,63.65,electronics,0
TXN112544,5,0.73,20.14,1,55.39,grocery,0
TXN112545,16,9.92,1.05,1,74.12,online_retail,0
TXN112546,17,16.32,0.15,0,37.16,gas_station,0
TXN112547,19,13.46,0.85,0,19.85,entertainment,0
TXN112548,11,6.71,0.17,1,76.32,gas_station,0
TXN112549,11,23.66,11.31,1,15.15,gas_station,0
TXN112550,23,7.29,6.48,1,15.16,entertainment,0
TXN112551,17,21.76,0.47,1,138.16,online_retail,0
TXN112552,9,1.9,13.82,1,66.26,restaurant,0
TXN112553,12,7.84,2.59,0,169.45,entertainment,0
TXN112554,13,0.03,2.57,1,124.41,restaurant,0
TXN112555,16,16.0,13.02,1,92.41,grocery,0
TXN112556,1,18.69,59.49,0,137.95,grocery,1
TXN112557,11,3.9,0.39,1,76.18,grocery,0
TXN112558,7,0.39,9.57,0,66.53,grocery,0
TXN112559,19,3.75,2.5,1,31.43,online_retail,0
TXN112560,10,15.61,1.85,1,21.68,online_retail,0
TXN112561,8,4.57,1.82,1,41.33,gas_station,0
TXN112562,15,26.33,2.8,1,44.72,restaurant,0
TXN112563,10,19.38,2.45,1,47.38,travel,0
TXN112564,19,2.76,0.57,1,40.1,gas_station,0
TXN112565,22,1.86,4.32,0,37.36,entertainment,0
TXN112566,17,8.27,1.0,1,44.71,gas_station,0
TXN112567,12,10.59,0.26,1,57.69,restaurant,0
TXN112568,7,0.64,3.52,1,42.91,gas_station,0
TXN112569,8,10.44,0.5,1,61.07,gas_station,0
TXN112570,16,8.1,1.38,1,90.21,gas_station,0
TXN112571,19,17.29,18.33,1,131.69,gas_station,0
TXN112572,16,3.45,2.85,1,31.95,restaurant,0
TXN112573,11,1.13,0.7,1,72.56,grocery,0
TXN112574,18,17.31,12.3,1,66.49,grocery,0
TXN112575,18,5.15,0.85,1,74.75,travel,0
TXN112576,10,3.12,2.5,0,54.38,grocery,0
TXN112577,20,6.38,0.27,1,64.63,restaurant,0
TXN112578,10,1.67,2.36,1,46.6,electronics,0
TXN112579,8,3.27,3.17,1,26.5,online_retail,0
TXN112580,17,0.32,0.06,1,252.45,online_retail,0
TXN112581,11,1.72,20.55,1,25.63,electronics,0
TXN112582,19,4.46,0.13,1,46.4,grocery,0
TXN112583,3,104.82,115.33,1,132.15,travel,1
TXN112584,10,3.43,5.23,1,66.18,grocery,0
TXN112585,16,3.99,0.94,1,10.97,grocery,0
TXN112586,13,9.92,0.35,1,7.41,restaurant,0
TXN112587,9,11.14,1.0,1,84.56,grocery,0
TXN112588,13,0.93,5.29,1,17.37,online_retail,0
TXN112589,6,12.56,1.69,0,193.71,entertainment,0
TXN112590,21,5.19,10.03,1,135.52,gas_station,0
TXN112591,16,0.14,3.65,1,57.83,online_retail,0
TXN112592,13,11.26,2.25,1,38.91,online_retail,0
TXN112593,10,13.28,2.59,0,143.52,grocery,0
TXN112594,16,26.16,5.85,0,42.93,online_retail,0
TXN112595,13,0.57,3.94,1,57.07,grocery,0
TXN112596,22,1.46,3.15,0,33.35,grocery,0
TXN112597,16,4.12,3.19,1,121.63,electronics,0
TXN112598,13,9.54,0.0,1,24.92,gas_station,0
TXN112599,13,11.81,3.54,1,67.47,grocery,0
TXN112600,17,1.9,2.97,1,54.57,restaurant,0
TXN112601,13,3.13,2.4,1,44.54,grocery,0
TXN112602,22,5.92,14.63,1,43.95,grocery,0
TXN112603,16,1.95,5.53,1,174.41,entertainment,0
TXN112604,13,6.44,1.38,1,72.26,grocery,0
TXN112605,20,2.8,6.84,0,71.66,restaurant,0
TXN112606,20,3.23,4.88,1,71.53,grocery,0
TXN112607,23,6.63,4.08,1,35.91,electronics,0
TXN112608,3,1.71,0.16,1,98.05,grocery,0
TXN112609,11,3.3,2.71,1,38.81,electronics,0
TXN112610,14,19.61,2.91,0,116.59,online_retail,0
TXN112611,8,3.68,7.52,0,4.13,gas_station,0
TXN112612,13,4.04,9.25,1,108.72,grocery,0
TXN112613,11,8.97,5.09,1,27.06,grocery,0
TXN112614,15,6.79,14.88,1,60.96,gas_station,0
TXN112615,22,19.03,8.55,0,15.83,gas_station,0
TXN112616,15,9.54,7.47,0,24.96,grocery,0
TXN112617,13,16.0,0.13,0,62.13,entertainment,0
TXN112618,13,13.28,1.36,1,10.06,restaurant,0
TXN112619,0,26.33,32.12,0,117.25,electronics,1
TXN112620,8,2.63,4.44,0,80.93,pharmacy,0
TXN112621,21,6.42,3.37,0,69.55,grocery,0
TXN112622,20,15.52,16.17,1,87.37,online_retail,0
TXN112623,10,2.97,7.5,1,26.06,online_retail,0
TXN112624,21,16.51,1.24,0,80.25,restaurant,0
TXN112625,15,7.87,0.64,1,46.82,gas_station,0
TXN112626,1,109.64,36.95,0,118.81,gas_station,1
TXN112627,11,20.55,5.29,1,12.15,restaurant,0
TXN112628,14,5.57,4.57,1,33.43,grocery,0
TXN112629,22,2.29,1.26,1,90.07,entertainment,0
TXN112630,8,2.72,0.47,1,28.44,electronics,0
TXN112631,7,1.81,6.72,1,30.75,gas_station,0
TXN112632,2,4.18,0.8,1,52.61,gas_station,0
TXN112633,21,7.94,16.45,1,48.44,grocery,0
TXN112634,23,0.16,5.28,1,58.18,online_retail,0
TXN112635,12,0.1,0.28,1,67.44,gas_station,0
TXN112636,10,14.43,3.17,1,168.19,grocery,0
TXN112637,14,3.4,0.14,1,27.78,grocery,0
TXN112638,7,0.55,18.19,1,52.02,entertainment,0
TXN112639,7,1.24,4.02,1,142.91,gas_station,0
TXN112640,10,1.19,1.79,0,99.56,entertainment,0
TXN112641,13,8.89,3.58,1,75.93,restaurant,0
TXN112642,0,201.93,4.75,0,162.96,travel,1
TXN112643,22,0.26,3.45,1,5.34,online_retail,0
TXN112644,20,2.03,0.15,1,48.61,restaurant,0
TXN112645,13,12.52,8.45,1,201.35,online_retail,0
TXN112646,20,11.81,7.33,1,58.12,gas_station,0
TXN112647,6,47.08,15.01,0,200.86,travel,1
TXN112648,4,17.72,5.5,0,49.1,grocery,0
TXN112649,14,0.21,2.04,1,75.62,entertainment,0
TXN112650,16,2.79,3.95,1,77.29,grocery,0
TXN112651,17,7.38,14.43,1,76.63,grocery,0
TXN112652,19,11.17,8.49,1,83.76,electronics,0
TXN112653,9,0.1,1.74,1,42.41,entertainment,0
TXN112654,19,3.51,15.41,0,90.39,grocery,0
TXN112655,13,14.59,1.98,1,60.38,online_retail,0
TXN112656,8,2.5,0.14,0,131.59,restaurant,0
TXN112657,16,3.07,6.43,0,38.89,gas_station,0
TXN112658,13,7.21,1.56,1,20.82,restaurant,0
TXN112659,9,4.97,0.76,1,86.83,restaurant,0
TXN112660,13,12.95,3.52,1,68.88,online_retail,0
TXN112661,11,2.16,13.31,0,51.05,electronics,0
TXN112662,17,11.76,0.01,0,42.25,restaurant,0
TXN112663,20,4.82,7.53,1,11.58,entertainment,0
TXN112664,11,3.72,1.82,1,58.97,electronics,0
TXN112665,22,1.71,0.71,1,10.51,grocery,0
TXN112666,7,1.07,0.12,1,54.14,online_retail,0
TXN112667,21,10.85,6.13,0,77.07,online_retail,0
TXN112668,8,10.13,0.06,1,15.38,travel,0
TXN112669,11,10.43,2.34,0,26.19,electronics,0
TXN112670,16,2.8,1.05,1,174.56,restaurant,0
TXN112671,13,17.76,13.91,0,138.24,gas_station,0
TXN112672,9,9.77,1.29,0,130.8,gas_station,0
TXN112673,22,12.09,1.26,1,167.55,grocery,0
TXN112674,18,3.64,1.39,0,54.88,grocery,0
TXN112675,10,27.89,19.52,0,147.4,gas_station,0
TXN112676,18,4.35,19.92,1,26.03,entertainment,0
TXN112677,18,0.02,2.6,1,59.31,grocery,0
TXN112678,17,1.0,1.3,1,195.84,grocery,0
TXN112679,12,2.89,4.37,0,53.89,entertainment,0
TXN112680,10,1.64,0.54,0,67.57,electronics,0
TXN112681,13,7.39,0.42,1,77.97,restaurant,0
TXN112682,22,8.35,5.13,1,112.0,gas_station,0
TXN112683,14,0.33,9.75,1,77.54,pharmacy,0
TXN112684,15,8.66,6.57,1,74.71,grocery,0
TXN112685,14,1.41,0.5,1,47.18,restaurant,0
TXN112686,23,8.79,17.93,0,104.56,gas_station,0
TXN112687,1,2.12,2.48,1,63.81,grocery,0
TXN112688,14,10.27,8.77,1,10.15,grocery,0
TXN112689,12,0.16,5.3,1,108.43,online_retail,0
TXN112690,19,3.5,11.57,1,98.36,gas_station,0
TXN112691,3,4.77,4.23,1,48.34,online_retail,0
TXN112692,15,8.82,3.45,1,31.22,restaurant,0
TXN112693,7,12.24,4.13,1,67.54,online_retail,0
TXN112694,12,0.77,3.83,1,73.3,travel,0
TXN112695,8,13.88,1.88,1,51.79,online_retail,0
TXN112696,19,0.81,8.02,0,210.9,travel,0
TXN112697,16,9.45,0.37,1,58.84,online_retail,0
TXN112698,19,15.97,7.4,1,63.64,gas_station,0
TXN112699,19,2.95,5.34,1,13.73,gas_station,0
TXN112700,22,1.9,1.54,1,45.99,online_retail,0
TXN112701,0,36.18,30.68,0,48.72,travel,1
TXN112702,18,8.98,2.9,1,17.91,entertainment,0
TXN112703,8,29.22,0.23,1,26.74,grocery,0
TXN112704,23,7.03,6.22,1,65.62,restaurant,0
TXN112705,23,10.24,4.44,0,22.94,gas_station,0
TXN112706,20,6.66,2.83,1,147.46,restaurant,0
TXN112707,16,11.68,0.56,1,42.32,grocery,0
TXN112708,7,8.15,0.96,1,64.92,online_retail,0
TXN112709,6,22.46,6.75,0,52.98,grocery,0
TXN112710,10,18.61,3.27,1,54.96,grocery,0
TXN112711,8,9.18,3.58,1,84.21,gas_station,0
TXN112712,23,4.92,0.11,1,63.79,entertainment,0
TXN112713,10,1.89,9.23,1,107.29,grocery,0
TXN112714,12,1.56,23.66,1,33.8,grocery,0
TXN112715,20,9.73,3.33,1,75.22,gas_station,0
TXN112716,13,3.49,17.04,0,8.87,online_retail,0
TXN112717,16,6.23,0.48,0,46.27,online_retail,0
TXN112718,13,18.87,0.02,1,31.96,grocery,0
TXN112719,14,3.0,0.31,1,57.44,restaurant,0
TXN112720,18,8.41,1.19,1,60.44,electronics,0
TXN112721,10,0.29,2.19,1,44.4,pharmacy,0
TXN112722,13,3.52,5.6,1,32.27,electronics,0
TXN112723,10,1.41,2.88,1,113.53,grocery,0
TXN112724,7,7.9,13.69,1,143.95,grocery,0
TXN112725,11,5.99,4.15,0,94.23,travel,0
TXN112726,12,1.52,4.94,1,83.38,restaurant,0
TXN112727,17,18.69,0.04,1,105.19,restaurant,0
TXN112728,13,18.89,7.59,0,22.4,entertainment,0
TXN112729,10,6.5,0.07,1,83.2,gas_station,0
TXN112730,16,0.85,1.56,0,65.51,online_retail,0
TXN112731,23,2.3,0.78,0,61.98,grocery,0
TXN112732,3,12.98,2.23,0,43.5,electronics,0
TXN112733,10,10.38,1.33,1,78.27,electronics,0
TXN112734,6,0.95,2.64,0,38.48,entertainment,0
TXN112735,13,1.49,2.22,1,4.07,online_retail,0
TXN112736,20,1.56,5.74,1,66.63,restaurant,0
TXN112737,14,0.74,4.28,1,23.96,online_retail,0
TXN112738,12,1.11,7.03,1,93.35,gas_station,0
TXN112739,9,1.84,1.4,1,65.11,restaurant,0
TXN112740,14,1.6,0.31,1,5.63,online_retail,0
TXN112741,7,2.58,2.0,1,6.95,online_retail,0
TXN112742,12,3.5,3.89,1,43.26,entertainment,0
TXN112743,16,2.35,2.7,1,40.98,online_retail,0
TXN112744,11,12.31,6.28,1,43.41,restaurant,0
TXN112745,19,8.55,9.35,1,27.38,grocery,0
TXN112746,12,22.15,5.67,0,147.53,gas_station,0
TXN112747,4,42.39,8.17,1,30.14,online_retail,1
TXN112748,21,1.57,7.38,1,53.51,travel,0
TXN112749,16,1.44,0.23,0,36.48,pharmacy,0
TXN112750,11,7.78,8.25,0,56.51,grocery,0
TXN112751,13,2.32,2.65,1,73.63,restaurant,0
TXN112752,18,1.82,0.66,0,64.34,online_retail,0
TXN112753,20,13.81,0.24,1,16.99,gas_station,0
TXN112754,12,4.18,10.96,1,26.09,restaurant,0
TXN112755,14,7.44,4.31,1,32.75,travel,0
TXN112756,9,0.58,19.32,1,94.78,grocery,0
TXN112757,11,3.27,0.46,0,37.06,gas_station,0
TXN112758,10,11.45,12.82,1,112.78,gas_station,0
TXN112759,7,4.27,1.0,1,52.71,electronics,0
TXN112760,16,11.11,1.5,0,22.01,grocery,0
TXN112761,15,3.6,2.03,1,68.54,travel,0
TXN112762,7,5.74,14.12,1,20.92,travel,0
TXN112763,18,5.29,8.94,1,40.9,entertainment,0
TXN112764,14,7.65,1.17,1,42.09,electronics,0
TXN112765,21,6.73,1.72,1,14.05,online_retail,0
TXN112766,19,1.01,0.18,1,44.28,gas_station,0
TXN112767,7,8.23,4.05,1,12.39,online_retail,0
TXN112768,7,24.09,1.24,0,109.89,online_retail,0
TXN112769,21,18.6,0.19,1,174.09,restaurant,0
TXN112770,13,12.73,5.45,1,179.77,electronics,0
TXN112771,13,2.22,2.51,0,75.86,travel,0
TXN112772,16,8.54,17.64,1,99.43,online_retail,0
TXN112773,15,5.35,25.64,0,131.65,gas_station,0
TXN112774,22,15.26,2.2,1,17.68,grocery,0
TXN112775,12,4.89,17.4,1,50.76,travel,0
TXN112776,16,12.37,0.29,1,310.83,gas_station,0
TXN112777,13,9.94,2.29,1,86.82,grocery,0
TXN112778,17,18.95,5.29,1,68.18,grocery,0
TXN112779,20,2.99,1.06,1,59.57,entertainment,0
TXN112780,0,50.04,5.49,0,72.16,online_retail,1
TXN112781,15,16.73,3.13,1,112.85,gas_station,0
TXN112782,22,3.44,6.91,1,61.25,grocery,0
TXN112783,12,21.52,1.3,1,29.29,online_retail,0
TXN112784,16,0.06,3.31,1,289.1,grocery,0
TXN112785,9,10.88,1.28,0,55.94,electronics,0
TXN112786,13,1.49,11.25,1,65.18,grocery,0
TXN112787,9,26.22,5.3,0,14.15,restaurant,0
TXN112788,21,0.71,1.33,0,38.73,gas_station,0
TXN112789,13,1.84,5.83,1,107.09,online_retail,0
TXN112790,1,3.75,2.11,1,46.07,travel,0
TXN112791,14,6.9,10.94,1,24.63,entertainment,0
TXN112792,13,15.6,1.67,1,158.38,grocery,0
TXN112793,18,9.26,14.28,1,69.35,entertainment,0
TXN112794,13,5.16,2.44,0,123.86,grocery,0
TXN112795,18,4.21,0.15,0,32.58,grocery,0
TXN112796,2,17.37,10.08,0,40.03,grocery,0
TXN112797,9,6.52,2.66,1,65.55,electronics,0
TXN112798,23,10.53,1.31,1,48.96,online_retail,0
TXN112799,9,4.72,9.62,0,25.39,pharmacy,0
TXN112800,11,3.23,11.27,1,31.03,gas_station,0
TXN112801,14,14.97,22.16,1,30.63,gas_station,0
TXN112802,6,0.26,1.07,1,5.19,electronics,0
TXN112803,14,27.11,3.59,1,51.72,gas_station,0
TXN112804,17,10.98,2.19,1,26.47,travel,0
TXN112805,8,13.11,7.09,1,130.82,gas_station,0
TXN112806,8,1.88,1.85,1,42.02,gas_station,0
TXN112807,0,15.87,56.98,0,64.53,entertainment,1
TXN112808,21,2.2,7.63,1,73.07,restaurant,0
TXN112809,8,11.38,1.36,1,86.21,grocery,0
TXN112810,10,1.04,9.15,1,84.5,entertainment,0
TXN112811,12,14.8,9.61,1,25.95,restaurant,0
TXN112812,8,1.29,3.49,1,71.44,grocery,0
TXN112813,15,7.87,2.84,1,82.69,gas_station,0
TXN112814,19,0.69,7.73,1,168.9,online_retail,0
TXN112815,0,28.31,1.27,0,257.39,travel,1
TXN112816,14,1.56,8.57,0,68.75,electronics,0
TXN112817,23,6.47,5.28,1,9.12,travel,0
TXN112818,11,8.32,0.15,1,77.91,travel,0
TXN112819,6,11.84,1.33,1,11.44,restaurant,0
TXN112820,8,8.65,2.13,1,20.31,online_retail,0
TXN112821,12,10.75,4.76,0,49.02,electronics,0
TXN112822,10,16.97,4.59,0,15.0,restaurant,0
TXN112823,7,5.1,3.58,1,7.54,grocery,0
TXN112824,23,3.83,2.23,1,28.74,online_retail,0
TXN112825,19,3.02,0.16,1,42.58,restaurant,0
TXN112826,21,1.21,5.16,0,42.55,electronics,0
TXN112827,10,9.28,10.65,1,153.62,gas_station,0
TXN112828,12,3.4,5.32,1,9.02,electronics,0
TXN112829,14,13.52,4.06,0,111.26,gas_station,0
TXN112830,13,6.26,1.54,1,19.18,electronics,0
TXN112831,16,6.61,3.97,1,23.48,grocery,0
TXN112832,12,3.35,0.67,1,128.04,restaurant,0
TXN112833,5,0.17,5.31,1,67.66,entertainment,0
TXN112834,18,0.74,10.01,1,79.66,grocery,0
TXN112835,18,4.88,0.61,1,17.34,grocery,0
TXN112836,12,2.32,4.52,1,35.31,entertainment,0
TXN112837,11,2.28,2.52,0,12.18,online_retail,0
TXN112838,10,2.74,5.35,1,81.43,online_retail,0
TXN112839,19,14.0,6.57,0,22.4,travel,0
TXN112840,6,0.12,0.85,1,55.78,restaurant,0
TXN112841,10,2.1,7.12,1,32.39,grocery,0
TXN112842,8,2.32,2.19,1,17.03,travel,0
TXN112843,9,6.34,9.24,1,9.57,gas_station,0
TXN112844,0,13.0,36.34,0,271.85,restaurant,1
TXN112845,12,8.53,7.94,0,115.52,online_retail,0
TXN112846,20,6.17,16.58,1,216.09,grocery,0
TXN112847,20,6.36,0.54,1,57.96,grocery,0
TXN112848,16,4.1,13.29,1,83.35,grocery,0
TXN112849,17,3.54,4.19,1,173.02,grocery,0
TXN112850,4,13.1,5.16,1,81.22,gas_station,0
TXN112851,10,14.41,2.07,1,90.87,grocery,0
TXN112852,7,28.92,18.08,1,87.89,gas_station,0
TXN112853,10,2.33,116.73,0,153.68,electronics,1
TXN112854,8,7.05,11.64,1,174.36,pharmacy,0
TXN112855,13,22.59,2.94,1,24.04,grocery,0
TXN112856,11,3.9,8.54,1,164.07,online_retail,0
TXN112857,15,16.47,6.9,1,54.13,grocery,0
TXN112858,10,7.49,15.06,0,9.54,gas_station,0
TXN112859,23,0.07,7.16,1,92.92,grocery,0
TXN112860,17,0.04,0.45,0,7.96,restaurant,0
TXN112861,7,15.46,3.53,0,89.64,gas_station,0
TXN112862,18,0.16,10.94,1,115.12,gas_station,0
TXN112863,15,11.59,1.11,1,62.86,gas_station,0
TXN112864,14,0.07,0.69,1,74.7,restaurant,0
TXN112865,0,45.7,39.09,0,80.4,grocery,1
TXN112866,18,11.98,1.37,1,146.5,gas_station,0
TXN112867,18,2.31,3.23,1,39.37,entertainment,0
TXN112868,19,7.28,2.69,1,119.68,grocery,0
TXN112869,21,3.56,2.14,1,55.88,entertainment,0
TXN112870,11,5.84,0.05,1,38.68,online_retail,0
TXN112871,0,2.02,26.2,1,99.72,online_retail,1
TXN112872,14,4.1,3.12,0,20.02,grocery,0
TXN112873,7,6.88,7.63,1,91.3,online_retail,0
TXN112874,11,4.97,2.5,1,167.65,gas_station,0
TXN112875,17,3.18,1.47,0,69.33,online_retail,0
TXN112876,21,0.75,2.47,0,72.58,online_retail,0
TXN112877,20,3.91,3.73,1,27.95,entertainment,0
TXN112878,12,5.56,2.42,1,55.89,restaurant,0
TXN112879,13,4.11,2.94,1,81.88,online_retail,0
TXN112880,5,7.81,28.48,1,25.84,grocery,0
TXN112881,18,2.26,1.98,0,120.57,gas_station,0
TXN112882,16,16.31,6.69,1,67.31,restaurant,0
TXN112883,15,2.58,2.16,1,44.32,electronics,0
TXN112884,10,11.01,5.57,1,37.18,gas_station,0
TXN112885,20,8.53,3.44,1,213.91,online_retail,0
TXN112886,11,7.55,0.17,0,192.5,online_retail,0
TXN112887,15,15.85,2.27,0,55.4,gas_station,0
TXN112888,15,6.83,0.29,1,50.91,grocery,0
TXN112889,18,0.12,0.57,1,53.51,gas_station,0
TXN112890,14,1.03,4.71,1,108.57,grocery,0
TXN112891,15,27.05,5.76,1,73.14,electronics,0
TXN112892,17,12.78,3.13,1,71.78,grocery,0
TXN112893,23,30.34,9.6,1,15.68,restaurant,0
TXN112894,15,3.85,0.4,1,191.68,restaurant,0
TXN112895,23,0.95,3.35,1,59.1,restaurant,0
TXN112896,18,8.95,0.08,1,269.03,grocery,0
TXN112897,21,6.53,4.61,1,73.14,online_retail,0
TXN112898,22,0.76,0.79,0,86.76,electronics,0
TXN112899,11,4.69,1.81,1,155.58,grocery,0
TXN112900,8,4.32,2.2,0,52.36,pharmacy,0
TXN112901,19,9.4,13.41,1,51.01,gas_station,0
TXN112902,13,8.96,1.03,0,74.12,travel,0
TXN112903,16,36.85,5.33,0,2.83,pharmacy,0
TXN112904,11,2.96,0.94,1,47.84,gas_station,0
TXN112905,11,0.64,1.84,1,79.3,electronics,0
TXN112906,20,10.53,4.26,1,84.86,entertainment,0
TXN112907,21,0.49,0.67,1,67.47,restaurant,0
TXN112908,19,5.5,2.87,1,56.69,gas_station,0
TXN112909,7,4.29,9.24,0,48.92,restaurant,0
TXN112910,8,5.44,0.05,1,37.58,grocery,0
TXN112911,8,11.35,4.35,1,74.07,grocery,0
TXN112912,10,30.93,10.09,1,19.06,online_retail,0
TXN112913,23,0.01,17.86,1,43.97,entertainment,0
TXN112914,22,8.37,0.3,1,113.21,gas_station,0
TXN112915,0,66.04,38.28,1,224.28,grocery,1
TXN112916,10,0.82,11.35,1,44.21,restaurant,0
TXN112917,18,1.3,1.35,1,41.2,gas_station,0
TXN112918,16,3.47,1.75,1,130.18,gas_station,0
TXN112919,11,15.07,2.63,1,42.5,grocery,0
TXN112920,7,35.55,15.2,1,91.38,online_retail,0
TXN112921,18,14.35,0.74,1,38.29,gas_station,0
TXN112922,16,13.24,2.25,1,4.33,electronics,0
TXN112923,16,5.81,1.94,1,5.22,electronics,0
TXN112924,13,2.74,2.83,1,22.02,restaurant,0
TXN112925,16,20.22,3.18,1,50.28,grocery,0
TXN112926,18,4.47,5.17,1,24.31,grocery,0
TXN112927,21,27.13,10.89,1,6.48,electronics,0
TXN112928,17,14.58,2.36,1,77.88,travel,0
TXN112929,12,0.64,0.27,0,65.63,grocery,0
TXN112930,15,0.16,4.03,1,53.27,electronics,0
TXN112931,20,1.58,0.7,1,87.65,gas_station,0
TXN112932,23,15.2,0.94,1,51.76,electronics,0
TXN112933,6,19.1,4.35,1,18.04,restaurant,0
TXN112934,6,1.97,9.01,1,47.36,electronics,0
TXN112935,11,4.22,3.33,0,69.29,electronics,0
TXN112936,0,32.79,41.13,1,273.33,online_retail,1
TXN112937,18,1.28,5.6,1,86.16,electronics,0
TXN112938,19,9.1,0.51,1,103.08,grocery,0
TXN112939,7,24.04,1.06,1,65.05,online_retail,0
TXN112940,13,9.05,1.02,1,136.54,entertainment,0
TXN112941,14,1.17,4.87,1,46.52,grocery,0
TXN112942,16,0.61,4.9,0,16.41,electronics,0
TXN112943,13,8.5,3.07,0,21.48,entertainment,0
TXN112944,16,5.48,0.75,0,32.07,grocery,0
TXN112945,23,1.43,2.3,0,64.24,online_retail,0
TXN112946,23,11.63,2.5,1,23.77,gas_station,0
TXN112947,9,24.72,5.33,1,37.92,restaurant,0
TXN112948,17,1.37,2.61,1,82.45,gas_station,0
TXN112949,23,7.14,5.42,0,153.57,grocery,0
TXN112950,16,4.62,3.33,0,138.09,electronics,0
TXN112951,23,1.6,13.87,1,47.62,electronics,0
TXN112952,23,5.82,3.23,0,80.73,restaurant,0
TXN112953,6,3.25,2.91,1,90.76,gas_station,0
TXN112954,13,4.32,1.56,0,95.3,gas_station,0
TXN112955,21,1.99,0.99,0,57.14,restaurant,0
TXN112956,20,2.71,1.35,1,22.03,restaurant,0
TXN112957,10,13.67,14.27,1,27.57,restaurant,0
TXN112958,16,1.68,18.37,0,11.57,online_retail,0
TXN112959,7,9.3,1.27,1,95.43,pharmacy,0
TXN112960,16,18.32,9.83,0,142.43,grocery,0
TXN112961,4,2.97,3.83,0,188.77,online_retail,0
TXN112962,14,5.34,2.13,1,60.18,restaurant,0
TXN112963,13,3.35,10.76,0,57.16,grocery,0
TXN112964,2,7.88,2.27,0,20.36,electronics,0
TXN112965,11,9.68,0.1,1,71.32,grocery,0
TXN112966,23,13.01,11.99,1,86.04,grocery,0
TXN112967,18,3.32,3.7,1,92.43,restaurant,0
TXN112968,17,0.07,5.02,1,88.6,grocery,0
TXN112969,16,7.83,10.17,1,81.95,restaurant,0
TXN112970,14,19.05,0.75,0,189.6,gas_station,0
TXN112971,15,4.35,20.97,1,125.1,entertainment,0
TXN112972,17,0.38,6.38,1,78.29,gas_station,0
TXN112973,10,6.51,0.54,1,61.58,gas_station,0
TXN112974,20,6.06,1.66,1,125.1,entertainment,0
TXN112975,15,12.88,0.51,0,82.31,travel,0
